"time" "EDA.raw" "ECG.raw"
"1" 0.1035821 533 780
"2" 0.1051981 533 780
"3" 0.1071363 533 780
"4" 0.1087531 533 780
"5" 0.1102789 533 780
"6" 0.1118324 533 780
"7" 0.1138269 533 780
"8" 0.1154277 533 780
"9" 0.1168736 533 780
"10" 0.118411 533 780
"11" 0.1198729 533 780
"12" 0.1218827 533 780
"13" 0.1234222 533 780
"14" 0.1251398 533 780
"15" 0.1265618 533 780
"16" 0.1282488 533 780
"17" 0.130361 533 780
"18" 0.1319062 533 780
"19" 0.1333051 533 780
"20" 0.1347658 533 780
"21" 0.1362124 533 780
"22" 0.1380615 533 780
"23" 0.1395599 533 780
"24" 0.1409827 533 780
"25" 0.1424647 533 780
"26" 0.1441095 533 780
"27" 0.1464129 533 780
"28" 0.1486002 533 780
"29" 0.1503312 533 780
"30" 0.1521178 533 780
"31" 0.1540785 533 780
"32" 0.1556869 533 780
"33" 0.1572984 533 780
"34" 0.1588452 533 780
"35" 0.1604043 533 780
"36" 0.1624693 533 780
"37" 0.1640227 533 780
"38" 0.1655138 533 780
"39" 0.1669957 533 780
"40" 0.1687904 533 780
"41" 0.1706811 533 780
"42" 0.1721125 533 780
"43" 0.1736893 533 780
"44" 0.1861285 533 780
"45" 0.1876705 533 780
"46" 0.1894113 533 780
"47" 0.1908892 533 780
"48" 0.1922679 533 780
"49" 0.1939972 533 780
"50" 0.195441 533 780
"51" 0.196856 533 780
"52" 0.1983176 533 780
"53" 0.1997151 533 780
"54" 0.2011637 533 780
"55" 0.2032893 533 780
"56" 0.2048098 533 780
"57" 0.2062405 533 780
"58" 0.2080125 533 780
"59" 0.2105602 533 780
"60" 0.2122599 533 780
"61" 0.2137808 533 780
"62" 0.2154123 533 780
"63" 0.2169028 533 780
"64" 0.2191235 533 780
"65" 0.220648 533 780
"66" 0.2220503 533 780
"67" 0.2236827 533 780
"68" 0.226259 533 780
"69" 0.2280288 533 780
"70" 0.229728 533 780
"71" 0.2312844 533 780
"72" 0.2327644 533 780
"73" 0.2345994 533 780
"74" 0.2361446 533 780
"75" 0.2375478 533 780
"76" 0.2390077 533 780
"77" 0.2405585 533 780
"78" 0.2425837 533 780
"79" 0.2441588 533 780
"80" 0.2456835 533 780
"81" 0.2473004 533 784
"82" 0.2493877 532 195
"83" 0.2514071 532 195
"84" 0.252963 532 195
"85" 0.2543675 532 195
"86" 0.2557568 532 195
"87" 0.2572587 532 195
"88" 0.2592091 532 195
"89" 0.2606437 532 195
"90" 0.2621189 532 195
"91" 0.2636456 532 195
"92" 0.2651161 532 195
"93" 0.2669096 532 195
"94" 0.2687153 532 195
"95" 0.2707163 532 195
"96" 0.2724252 532 195
"97" 0.2746686 532 195
"98" 0.2762408 532 195
"99" 0.2776392 532 195
"100" 0.2790707 532 195
"101" 0.2805294 532 195
"102" 0.2824422 532 195
"103" 0.2839898 532 195
"104" 0.2855108 532 195
"105" 0.2869701 532 195
"106" 0.2886659 532 195
"107" 0.2904933 532 195
"108" 0.2919563 532 195
"109" 0.2934198 532 195
"110" 0.2948484 532 195
"111" 0.2962813 532 195
"112" 0.2981263 532 195
"113" 0.2995529 532 195
"114" 0.3010247 532 195
"115" 0.3025468 532 195
"116" 0.3039884 532 195
"117" 0.3060264 532 195
"118" 0.3075146 532 195
"119" 0.3092532 532 195
"120" 0.3107006 532 195
"121" 0.312161 532 195
"122" 0.3140959 532 195
"123" 0.3156185 532 195
"124" 0.3170406 532 195
"125" 0.3186037 532 195
"126" 0.3200921 532 195
"127" 0.3219714 532 195
"128" 0.3234068 532 195
"129" 0.3249015 532 195
"130" 0.3370806 532 195
"131" 0.3393746 532 195
"132" 0.3408425 532 195
"133" 0.3422931 532 195
"134" 0.3439327 532 195
"135" 0.3457648 532 195
"136" 0.3472843 532 195
"137" 0.3491117 532 195
"138" 0.3509635 532 195
"139" 0.3525567 532 195
"140" 0.3540556 532 195
"141" 0.3555359 532 195
"142" 0.3571015 532 195
"143" 0.358562 532 195
"144" 0.3600175 532 195
"145" 0.3615048 532 195
"146" 0.3629685 532 195
"147" 0.364465 532 195
"148" 0.3659808 532 195
"149" 0.3674743 532 195
"150" 0.3692442 532 195
"151" 0.3707436 532 195
"152" 0.3721451 532 195
"153" 0.3735387 532 195
"154" 0.3749202 532 195
"155" 0.3763607 532 195
"156" 0.3779154 532 195
"157" 0.3796903 532 195
"158" 0.3814588 532 195
"159" 0.3831742 532 195
"160" 0.3850485 532 195
"161" 0.3866581 532 195
"162" 0.3883164 532 195
"163" 0.3898525 532 195
"164" 0.3912668 532 195
"165" 0.3926546 532 195
"166" 0.3940664 532 195
"167" 0.3957089 532 195
"168" 0.3974093 532 195
"169" 0.3988731 532 195
"170" 0.4003614 532 195
"171" 0.4019112 532 195
"172" 0.4033202 532 195
"173" 0.4047289 532 195
"174" 0.4061415 532 195
"175" 0.4075534 532 195
"176" 0.4092632 532 195
"177" 0.4107974 532 195
"178" 0.4123006 532 195
"179" 0.4139788 532 233
"180" 0.4157039 532 776
"181" 0.4172166 532 776
"182" 0.4187476 532 776
"183" 0.4202672 532 776
"184" 0.4217069 532 776
"185" 0.4231224 532 776
"186" 0.4245436 532 776
"187" 0.4259698 532 776
"188" 0.4273809 532 776
"189" 0.428941 532 776
"190" 0.4305194 532 776
"191" 0.431958 532 776
"192" 0.433416 532 776
"193" 0.4348621 532 776
"194" 0.4362982 532 776
"195" 0.4377497 532 776
"196" 0.4392224 532 776
"197" 0.4407141 532 776
"198" 0.4421839 532 776
"199" 0.4436446 532 776
"200" 0.4451047 532 776
"201" 0.4465693 532 776
"202" 0.4483287 532 776
"203" 0.4497865 532 776
"204" 0.4515159 532 776
"205" 0.4531397 532 776
"206" 0.4545224 532 776
"207" 0.455905 532 776
"208" 0.4573239 532 776
"209" 0.4587552 532 776
"210" 0.4602366 532 776
"211" 0.4618133 532 776
"212" 0.463385 532 776
"213" 0.464822 532 776
"214" 0.466245 532 776
"215" 0.4676562 532 776
"216" 0.4693911 532 776
"217" 0.4708804 532 776
"218" 0.472281 532 776
"219" 0.4738039 532 776
"220" 0.4752855 532 776
"221" 0.4873177 532 776
"222" 0.4890497 532 776
"223" 0.4904498 532 776
"224" 0.4918666 532 776
"225" 0.4932378 532 776
"226" 0.4946487 532 776
"227" 0.496161 532 776
"228" 0.4977007 532 776
"229" 0.4992327 532 776
"230" 0.5008135 532 776
"231" 0.5028438 532 776
"232" 0.5042763 532 776
"233" 0.505676 532 776
"234" 0.5071638 532 776
"235" 0.5092847 532 776
"236" 0.5115479 532 776
"237" 0.5135047 532 776
"238" 0.5151494 532 776
"239" 0.5167475 532 776
"240" 0.5184621 532 776
"241" 0.5205656 532 776
"242" 0.522221 532 776
"243" 0.5236689 532 776
"244" 0.5250682 532 776
"245" 0.5265123 532 776
"246" 0.5282094 532 776
"247" 0.529622 532 776
"248" 0.5310941 532 776
"249" 0.5325717 532 776
"250" 0.5340058 532 776
"251" 0.5355306 532 776
"252" 0.5369428 532 776
"253" 0.5384297 532 776
"254" 0.5401399 532 776
"255" 0.5417637 532 776
"256" 0.5435011 531 753
"257" 0.5455135 531 208
"258" 0.5472953 531 208
"259" 0.5492226 531 208
"260" 0.5509644 531 208
"261" 0.5527716 531 208
"262" 0.5545241 531 208
"263" 0.5562467 531 208
"264" 0.5579833 531 208
"265" 0.5597703 531 208
"266" 0.56139 531 208
"267" 0.5628088 531 208
"268" 0.5641996 531 208
"269" 0.5656319 531 208
"270" 0.5670754 531 208
"271" 0.5691288 531 208
"272" 0.5708026 531 208
"273" 0.5723342 531 208
"274" 0.5738669 531 208
"275" 0.5753887 531 208
"276" 0.5768673 531 208
"277" 0.5782952 531 208
"278" 0.5797096 531 208
"279" 0.5811251 531 208
"280" 0.5825391 531 208
"281" 0.5839974 531 208
"282" 0.5857157 531 208
"283" 0.5873296 531 208
"284" 0.5891415 531 208
"285" 0.5907875 531 208
"286" 0.5922918 531 208
"287" 0.5936943 531 208
"288" 0.5951847 531 208
"289" 0.5966399 531 208
"290" 0.598043 531 208
"291" 0.5994745 531 208
"292" 0.6009467 531 208
"293" 0.6025305 531 208
"294" 0.6040059 531 208
"295" 0.6054207 531 208
"296" 0.6068098 531 208
"297" 0.6084373 531 208
"298" 0.6098247 531 208
"299" 0.6112295 531 208
"300" 0.6126215 531 208
"301" 0.6141123 531 208
"302" 0.6158361 531 208
"303" 0.6174309 531 208
"304" 0.6190634 531 208
"305" 0.620526 531 208
"306" 0.6219661 531 208
"307" 0.6233796 531 208
"308" 0.6247799 531 208
"309" 0.6263428 531 208
"310" 0.6386192 531 208
"311" 0.6405127 531 208
"312" 0.6420273 531 208
"313" 0.6434732 531 208
"314" 0.6450953 531 208
"315" 0.6465003 531 208
"316" 0.6482715 531 208
"317" 0.6499378 531 208
"318" 0.6516769 531 208
"319" 0.6533081 531 208
"320" 0.6547832 531 208
"321" 0.6561767 531 208
"322" 0.6575701 531 208
"323" 0.6589578 531 208
"324" 0.660412 531 208
"325" 0.6618517 531 208
"326" 0.6632421 531 208
"327" 0.6646342 531 208
"328" 0.6660271 531 208
"329" 0.6674938 531 208
"330" 0.6692584 531 208
"331" 0.6707758 531 208
"332" 0.6722456 531 208
"333" 0.6736486 531 208
"334" 0.675045 531 208
"335" 0.6764984 531 208
"336" 0.6779128 531 208
"337" 0.6793112 531 208
"338" 0.6807085 531 208
"339" 0.682366 531 208
"340" 0.684059 531 208
"341" 0.6856565 531 208
"342" 0.6870816 531 208
"343" 0.6886968 531 208
"344" 0.6900922 531 208
"345" 0.6915305 531 208
"346" 0.69297 531 208
"347" 0.6944376 531 208
"348" 0.6959077 531 208
"349" 0.6973177 531 208
"350" 0.6987173 531 208
"351" 0.7001037 531 208
"352" 0.7016363 530 775
"353" 0.7031397 530 775
"354" 0.7045485 530 775
"355" 0.7060316 530 775
"356" 0.7074363 530 775
"357" 0.7090839 530 775
"358" 0.7105572 530 775
"359" 0.7119924 530 775
"360" 0.7135802 530 775
"361" 0.7153629 530 775
"362" 0.7169736 530 775
"363" 0.7184635 530 775
"364" 0.71994 530 775
"365" 0.7213896 530 775
"366" 0.722763 530 775
"367" 0.7241506 530 775
"368" 0.7255128 530 775
"369" 0.7268732 530 775
"370" 0.7286845 530 775
"371" 0.7305638 530 775
"372" 0.7321483 530 775
"373" 0.7337688 530 775
"374" 0.7354345 530 775
"375" 0.7369335 530 775
"376" 0.7383221 530 775
"377" 0.7397034 530 775
"378" 0.7411227 530 775
"379" 0.7425905 530 775
"380" 0.7442685 530 775
"381" 0.745943 530 775
"382" 0.747493 530 775
"383" 0.7492368 530 775
"384" 0.7507351 530 775
"385" 0.7522896 530 775
"386" 0.7537029 530 775
"387" 0.7551247 530 775
"388" 0.7566139 530 775
"389" 0.758009 530 775
"390" 0.759473 530 775
"391" 0.7609373 530 775
"392" 0.7624216 530 775
"393" 0.7638196 530 775
"394" 0.7652125 530 775
"395" 0.7666175 530 775
"396" 0.7682425 530 775
"397" 0.7697209 530 775
"398" 0.7711282 530 775
"399" 0.7727557 530 775
"400" 0.7743359 530 775
"401" 0.7758829 530 775
"402" 0.7775484 530 775
"403" 0.7895319 530 775
"404" 0.7912739 530 775
"405" 0.7928032 530 775
"406" 0.7942988 530 775
"407" 0.7957019 530 775
"408" 0.7971864 530 775
"409" 0.798647 530 775
"410" 0.8000829 530 775
"411" 0.8015839 530 775
"412" 0.8030134 530 775
"413" 0.8044059 530 775
"414" 0.8058754 530 775
"415" 0.8073308 530 775
"416" 0.8090715 530 775
"417" 0.8105791 530 775
"418" 0.8120259 530 775
"419" 0.8134164 530 775
"420" 0.8147951 530 775
"421" 0.8161792 530 775
"422" 0.817578 530 775
"423" 0.8190513 530 775
"424" 0.8204519 530 775
"425" 0.8219246 530 775
"426" 0.8234147 530 775
"427" 0.8248643 530 775
"428" 0.8263175 530 775
"429" 0.8277496 530 775
"430" 0.8294877 530 775
"431" 0.8308907 530 775
"432" 0.83229 530 775
"433" 0.8337296 530 775
"434" 0.835198 530 775
"435" 0.8366727 530 775
"436" 0.8380676 530 775
"437" 0.8396102 530 775
"438" 0.8413529 530 775
"439" 0.8433012 528 788
"440" 0.845113 528 244
"441" 0.8466721 528 244
"442" 0.84834 528 244
"443" 0.8498382 528 244
"444" 0.8512886 528 244
"445" 0.8529712 528 244
"446" 0.8545981 528 244
"447" 0.8566255 528 244
"448" 0.858455 528 244
"449" 0.8599577 528 244
"450" 0.8614641 528 244
"451" 0.8629168 528 244
"452" 0.864384 528 244
"453" 0.8659528 528 244
"454" 0.8674725 528 244
"455" 0.8693024 528 244
"456" 0.8707897 528 244
"457" 0.8723158 528 244
"458" 0.8737895 528 244
"459" 0.8751785 528 244
"460" 0.8765678 528 244
"461" 0.8779342 528 244
"462" 0.8793388 528 244
"463" 0.8808288 528 244
"464" 0.8822743 528 244
"465" 0.8836818 528 244
"466" 0.8851736 528 244
"467" 0.8867339 528 244
"468" 0.8884392 528 244
"469" 0.8898634 528 244
"470" 0.8912668 528 244
"471" 0.8926762 528 244
"472" 0.8940774 528 244
"473" 0.8954927 528 244
"474" 0.8969563 528 244
"475" 0.8983836 528 244
"476" 0.8998394 528 244
"477" 0.9013019 528 244
"478" 0.9031765 528 244
"479" 0.9046516 528 244
"480" 0.9060678 528 244
"481" 0.9075381 528 244
"482" 0.9092168 528 244
"483" 0.9106852 528 244
"484" 0.9121423 528 244
"485" 0.9135875 528 244
"486" 0.9150527 528 244
"487" 0.9165102 528 244
"488" 0.9180038 528 244
"489" 0.919515 528 244
"490" 0.9209776 528 244
"491" 0.9223748 528 244
"492" 0.923904 528 244
"493" 0.9253751 528 244
"494" 0.9267632 528 244
"495" 0.928468 528 244
"496" 0.9401026 528 244
"497" 0.9416355 528 244
"498" 0.9430777 528 244
"499" 0.9444865 528 244
"500" 0.9458843 528 244
"501" 0.9473152 528 244
"502" 0.9489673 528 244
"503" 0.9503798 528 244
"504" 0.9519089 528 244
"505" 0.9534488 528 244
"506" 0.954944 528 244
"507" 0.9563544 528 244
"508" 0.9577437 528 244
"509" 0.9591902 528 244
"510" 0.9606703 528 244
"511" 0.9620638 528 244
"512" 0.9634999 528 244
"513" 0.9649652 528 244
"514" 0.9667546 528 244
"515" 0.9684928 528 244
"516" 0.9699525 528 244
"517" 0.9714863 528 244
"518" 0.9729691 528 244
"519" 0.9744453 528 244
"520" 0.9758949 528 244
"521" 0.9772685 528 244
"522" 0.9786848 528 244
"523" 0.9801211 528 244
"524" 0.9815544 528 244
"525" 0.9831191 528 244
"526" 0.9849845 528 244
"527" 0.9867626 528 244
"528" 0.988771 528 244
"529" 0.9906558 528 244
"530" 0.9924638 528 244
"531" 0.9946207 527 859
"532" 0.9965872 527 859
"533" 0.9987479 527 859
"534" 1.00107 527 859
"535" 1.003138 527 859
"536" 1.005135 527 859
"537" 1.006804 527 859
"538" 1.008573 527 859
"539" 1.010071 527 859
"540" 1.011592 527 859
"541" 1.013113 527 859
"542" 1.014989 527 859
"543" 1.016721 527 859
"544" 1.018298 527 859
"545" 1.020101 527 859
"546" 1.021774 527 859
"547" 1.023355 527 859
"548" 1.024788 527 859
"549" 1.026312 527 859
"550" 1.027751 527 859
"551" 1.029441 527 859
"552" 1.031052 527 859
"553" 1.032678 527 859
"554" 1.034188 527 859
"555" 1.03571 527 859
"556" 1.037208 527 859
"557" 1.038592 527 859
"558" 1.039991 527 859
"559" 1.041425 527 859
"560" 1.042796 527 859
"561" 1.044181 527 859
"562" 1.045598 527 859
"563" 1.046997 527 859
"564" 1.048624 527 859
"565" 1.050011 527 859
"566" 1.051491 527 859
"567" 1.053014 527 859
"568" 1.0544 527 859
"569" 1.05578 527 859
"570" 1.057167 527 859
"571" 1.058626 527 859
"572" 1.060098 527 859
"573" 1.061459 527 859
"574" 1.062877 527 859
"575" 1.064368 527 859
"576" 1.065811 527 859
"577" 1.06724 527 859
"578" 1.068942 527 859
"579" 1.070517 527 859
"580" 1.072003 527 859
"581" 1.073433 527 859
"582" 1.074836 527 859
"583" 1.076234 527 859
"584" 1.077609 527 859
"585" 1.079058 527 859
"586" 1.091182 527 859
"587" 1.093031 527 859
"588" 1.09484 527 859
"589" 1.096419 527 859
"590" 1.097822 527 859
"591" 1.099312 527 859
"592" 1.10071 527 859
"593" 1.102184 527 859
"594" 1.103632 527 859
"595" 1.105195 527 859
"596" 1.106622 527 859
"597" 1.108271 527 859
"598" 1.109734 527 859
"599" 1.11128 527 859
"600" 1.112837 527 859
"601" 1.114314 527 859
"602" 1.115695 527 859
"603" 1.117079 527 859
"604" 1.118512 527 859
"605" 1.119962 527 859
"606" 1.121356 527 859
"607" 1.122733 527 859
"608" 1.124117 527 859
"609" 1.125525 527 859
"610" 1.127254 527 859
"611" 1.129071 527 859
"612" 1.130539 527 859
"613" 1.132055 527 859
"614" 1.133504 527 859
"615" 1.134995 527 859
"616" 1.136514 527 859
"617" 1.137897 527 859
"618" 1.13928 527 859
"619" 1.140687 527 859
"620" 1.142141 527 859
"621" 1.143574 527 859
"622" 1.145391 526 219
"623" 1.147139 526 219
"624" 1.148908 526 219
"625" 1.150321 526 219
"626" 1.151745 526 219
"627" 1.153191 526 219
"628" 1.154709 526 219
"629" 1.156216 526 219
"630" 1.157889 526 219
"631" 1.159298 526 219
"632" 1.160675 526 219
"633" 1.162052 526 219
"634" 1.163438 526 219
"635" 1.164831 526 219
"636" 1.166224 526 219
"637" 1.167597 526 219
"638" 1.16932 526 219
"639" 1.170734 526 219
"640" 1.172212 526 219
"641" 1.173626 526 219
"642" 1.175009 526 219
"643" 1.176413 526 219
"644" 1.17779 526 219
"645" 1.179245 526 219
"646" 1.18068 526 219
"647" 1.182104 526 219
"648" 1.183621 526 219
"649" 1.185087 526 219
"650" 1.186627 526 219
"651" 1.188363 526 219
"652" 1.189883 526 219
"653" 1.191341 526 219
"654" 1.192765 526 219
"655" 1.194161 526 219
"656" 1.195642 526 219
"657" 1.19711 526 219
"658" 1.198507 526 219
"659" 1.199951 526 219
"660" 1.201496 526 219
"661" 1.202994 526 219
"662" 1.204416 526 219
"663" 1.205993 526 219
"664" 1.207462 526 219
"665" 1.209164 526 219
"666" 1.210624 526 219
"667" 1.212087 526 219
"668" 1.213578 526 219
"669" 1.215047 526 219
"670" 1.216572 526 219
"671" 1.218036 526 219
"672" 1.2195 526 219
"673" 1.220909 526 219
"674" 1.222378 526 219
"675" 1.223775 526 219
"676" 1.225331 526 219
"677" 1.226753 526 219
"678" 1.228442 526 219
"679" 1.229994 526 219
"680" 1.242649 526 219
"681" 1.24427 526 219
"682" 1.245687 526 219
"683" 1.247081 526 219
"684" 1.248679 526 219
"685" 1.250831 526 219
"686" 1.252654 526 219
"687" 1.254204 526 219
"688" 1.255694 526 219
"689" 1.257222 526 219
"690" 1.258635 526 219
"691" 1.260086 526 219
"692" 1.26153 526 219
"693" 1.262931 526 219
"694" 1.264331 526 219
"695" 1.26571 526 219
"696" 1.267087 526 219
"697" 1.268836 526 219
"698" 1.270621 526 219
"699" 1.272123 526 219
"700" 1.273616 526 219
"701" 1.275002 526 219
"702" 1.276396 526 219
"703" 1.277777 526 219
"704" 1.279261 526 219
"705" 1.280765 526 219
"706" 1.282166 526 219
"707" 1.283538 526 219
"708" 1.285244 526 219
"709" 1.28703 525 755
"710" 1.288822 525 755
"711" 1.290252 525 755
"712" 1.291658 525 755
"713" 1.29304 525 755
"714" 1.294421 525 755
"715" 1.295824 525 755
"716" 1.297303 525 755
"717" 1.298699 525 755
"718" 1.300096 525 755
"719" 1.301533 525 755
"720" 1.302982 525 755
"721" 1.304434 525 755
"722" 1.306044 525 755
"723" 1.307635 525 755
"724" 1.309533 525 755
"725" 1.311045 525 755
"726" 1.312442 525 755
"727" 1.313853 525 755
"728" 1.315238 525 755
"729" 1.316647 525 755
"730" 1.318068 525 755
"731" 1.319578 525 755
"732" 1.321003 525 755
"733" 1.322411 525 755
"734" 1.323862 525 755
"735" 1.325324 525 755
"736" 1.326829 525 755
"737" 1.328875 525 755
"738" 1.330491 525 755
"739" 1.332059 525 755
"740" 1.333524 525 755
"741" 1.335054 525 755
"742" 1.33656 525 755
"743" 1.338127 525 755
"744" 1.339697 525 755
"745" 1.34114 525 755
"746" 1.342561 525 755
"747" 1.344022 525 755
"748" 1.345442 525 755
"749" 1.347185 525 755
"750" 1.348907 525 755
"751" 1.350303 525 755
"752" 1.351759 525 755
"753" 1.353249 525 755
"754" 1.354667 525 755
"755" 1.356059 525 755
"756" 1.357437 525 755
"757" 1.358836 525 755
"758" 1.36023 525 755
"759" 1.361657 525 755
"760" 1.363164 525 755
"761" 1.364656 525 755
"762" 1.366061 525 755
"763" 1.367462 525 755
"764" 1.369236 525 755
"765" 1.370774 525 755
"766" 1.372217 525 755
"767" 1.373617 525 755
"768" 1.374997 525 755
"769" 1.376381 525 755
"770" 1.37786 525 755
"771" 1.379462 525 755
"772" 1.381075 525 755
"773" 1.393298 525 755
"774" 1.395298 525 755
"775" 1.396904 525 755
"776" 1.398383 525 755
"777" 1.399781 525 755
"778" 1.401252 525 755
"779" 1.402776 525 755
"780" 1.404358 525 755
"781" 1.405857 525 755
"782" 1.407246 525 755
"783" 1.408855 525 755
"784" 1.410259 525 755
"785" 1.411684 525 755
"786" 1.413162 525 755
"787" 1.414796 525 755
"788" 1.416238 525 755
"789" 1.417778 525 755
"790" 1.419451 525 755
"791" 1.42099 525 755
"792" 1.422517 525 755
"793" 1.423999 525 755
"794" 1.425456 525 755
"795" 1.426949 525 755
"796" 1.428653 525 755
"797" 1.43018 525 755
"798" 1.431658 525 755
"799" 1.433171 525 755
"800" 1.434888 525 755
"801" 1.436564 525 755
"802" 1.43811 525 755
"803" 1.439604 525 755
"804" 1.441008 525 755
"805" 1.442569 524 780
"806" 1.444381 524 188
"807" 1.44605 524 188
"808" 1.447757 524 188
"809" 1.449595 524 188
"810" 1.451053 524 188
"811" 1.45255 524 188
"812" 1.453999 524 188
"813" 1.455393 524 188
"814" 1.456787 524 188
"815" 1.458276 524 188
"816" 1.459767 524 188
"817" 1.461364 524 188
"818" 1.46309 524 188
"819" 1.464719 524 188
"820" 1.466316 524 188
"821" 1.467842 524 188
"822" 1.469664 524 188
"823" 1.471129 524 188
"824" 1.472565 524 188
"825" 1.474016 524 188
"826" 1.475615 524 188
"827" 1.477354 524 188
"828" 1.478935 524 188
"829" 1.480372 524 188
"830" 1.48175 524 188
"831" 1.483134 524 188
"832" 1.484513 524 188
"833" 1.485997 524 188
"834" 1.487481 524 188
"835" 1.489157 524 188
"836" 1.490711 524 188
"837" 1.492212 524 188
"838" 1.493644 524 188
"839" 1.495058 524 188
"840" 1.496478 524 188
"841" 1.497957 524 188
"842" 1.499384 524 188
"843" 1.500816 524 188
"844" 1.502818 524 188
"845" 1.504414 524 188
"846" 1.505838 524 188
"847" 1.5073 524 188
"848" 1.508919 524 188
"849" 1.510354 524 188
"850" 1.511768 524 188
"851" 1.513171 524 188
"852" 1.514686 524 188
"853" 1.516161 524 188
"854" 1.517648 524 188
"855" 1.519182 524 188
"856" 1.520674 524 188
"857" 1.522201 524 188
"858" 1.523678 524 188
"859" 1.52508 524 188
"860" 1.526463 524 188
"861" 1.52812 524 188
"862" 1.529633 524 188
"863" 1.531165 524 188
"864" 1.54289 524 188
"865" 1.544463 524 188
"866" 1.545867 524 188
"867" 1.547389 524 188
"868" 1.549042 524 188
"869" 1.550503 524 188
"870" 1.55221 524 188
"871" 1.553785 524 188
"872" 1.555349 524 188
"873" 1.557055 524 188
"874" 1.55859 524 188
"875" 1.560213 524 188
"876" 1.561802 524 188
"877" 1.563312 524 188
"878" 1.564821 524 188
"879" 1.56631 524 188
"880" 1.567696 524 188
"881" 1.569406 524 188
"882" 1.570889 524 188
"883" 1.572547 524 188
"884" 1.573994 524 188
"885" 1.57542 524 188
"886" 1.576879 524 188
"887" 1.578288 524 188
"888" 1.579746 524 188
"889" 1.581276 524 188
"890" 1.58271 524 188
"891" 1.584124 524 188
"892" 1.585644 524 188
"893" 1.587131 524 188
"894" 1.588828 524 188
"895" 1.590288 524 188
"896" 1.591668 524 188
"897" 1.59316 524 188
"898" 1.594766 524 188
"899" 1.596251 524 188
"900" 1.597742 524 188
"901" 1.599136 524 188
"902" 1.600523 524 188
"903" 1.60195 524 188
"904" 1.603625 523 812
"905" 1.605249 523 812
"906" 1.606716 523 812
"907" 1.608456 523 812
"908" 1.60993 523 812
"909" 1.61136 523 812
"910" 1.61281 523 812
"911" 1.614321 523 812
"912" 1.615717 523 812
"913" 1.617151 523 812
"914" 1.618642 523 812
"915" 1.620081 523 812
"916" 1.621482 523 812
"917" 1.622852 523 812
"918" 1.624243 523 812
"919" 1.625818 523 812
"920" 1.627393 523 812
"921" 1.629105 523 812
"922" 1.630648 523 812
"923" 1.632177 523 812
"924" 1.633657 523 812
"925" 1.635067 523 812
"926" 1.636569 523 812
"927" 1.638059 523 812
"928" 1.639454 523 812
"929" 1.640826 523 812
"930" 1.642189 523 812
"931" 1.643561 523 812
"932" 1.645188 523 812
"933" 1.646645 523 812
"934" 1.648264 523 812
"935" 1.649801 523 812
"936" 1.651241 523 812
"937" 1.652744 523 812
"938" 1.654265 523 812
"939" 1.655736 523 812
"940" 1.657133 523 812
"941" 1.658529 523 812
"942" 1.659937 523 812
"943" 1.661373 523 812
"944" 1.662816 523 812
"945" 1.664257 523 812
"946" 1.665694 523 812
"947" 1.667076 523 812
"948" 1.668754 523 812
"949" 1.670292 523 812
"950" 1.671699 523 812
"951" 1.673097 523 812
"952" 1.67452 523 812
"953" 1.675938 523 812
"954" 1.677353 523 812
"955" 1.678856 523 812
"956" 1.680416 523 812
"957" 1.681971 523 812
"958" 1.694736 523 812
"959" 1.696593 523 812
"960" 1.698068 523 812
"961" 1.699459 523 812
"962" 1.700846 523 812
"963" 1.702361 523 812
"964" 1.703916 523 812
"965" 1.705401 523 812
"966" 1.706783 523 812
"967" 1.708433 523 812
"968" 1.70992 523 812
"969" 1.711362 523 812
"970" 1.712902 523 812
"971" 1.714371 523 812
"972" 1.715834 523 812
"973" 1.717225 523 812
"974" 1.718702 523 812
"975" 1.720251 523 812
"976" 1.721646 523 812
"977" 1.723032 523 812
"978" 1.724514 523 812
"979" 1.725958 523 812
"980" 1.727402 523 812
"981" 1.729098 523 812
"982" 1.730619 523 812
"983" 1.732082 523 812
"984" 1.733485 523 812
"985" 1.734924 523 812
"986" 1.736516 523 812
"987" 1.737994 523 812
"988" 1.739369 523 812
"989" 1.74074 523 812
"990" 1.742138 523 812
"991" 1.743631 523 812
"992" 1.745053 523 812
"993" 1.746464 523 812
"994" 1.748153 523 812
"995" 1.7497 523 797
"996" 1.751399 522 227
"997" 1.753044 522 227
"998" 1.754597 522 227
"999" 1.756036 522 227
"1000" 1.75746 522 227
"1001" 1.758862 522 227
"1002" 1.76032 522 227
"1003" 1.761774 522 227
"1004" 1.763155 522 227
"1005" 1.764548 522 227
"1006" 1.766056 522 227
"1007" 1.767467 522 227
"1008" 1.76913 522 227
"1009" 1.77081 522 227
"1010" 1.772256 522 227
"1011" 1.773771 522 227
"1012" 1.775334 522 227
"1013" 1.776745 522 227
"1014" 1.778209 522 227
"1015" 1.779677 522 227
"1016" 1.781059 522 227
"1017" 1.782452 522 227
"1018" 1.783843 522 227
"1019" 1.785419 522 227
"1020" 1.786966 522 227
"1021" 1.788653 522 227
"1022" 1.790134 522 227
"1023" 1.791713 522 227
"1024" 1.793355 522 227
"1025" 1.794963 522 227
"1026" 1.796406 522 227
"1027" 1.797864 522 227
"1028" 1.79934 522 227
"1029" 1.800723 522 227
"1030" 1.802219 522 227
"1031" 1.803704 522 227
"1032" 1.805128 522 227
"1033" 1.806571 522 227
"1034" 1.80837 522 227
"1035" 1.80981 522 227
